@BBCWorld,"True bromance? 

Trump and Macron's most touching moments. 

https://t.co/vEt6Zw3o1e https://t.co/HDI6n1e2ws",Wed Apr 25 09:43:52 +0000 2018,0.4215,0.237,0.0,0.763,56
@BBCWorld,"RT @VictoriaLIVE: 'I didn't take a settlement - I requested it to pay for therapy, donate to rape crisis and buy a billboard that says Harv…",Wed Apr 25 09:19:23 +0000 2018,-0.8807,0.0,0.349,0.651,57
@BBCWorld,"RT @VictoriaLIVE: The response to the #MeToo campaign has been ""cataclysmic"", says @rosemcgowan https://t.co/QiMlwE2mW4",Wed Apr 25 09:19:19 +0000 2018,0.0,0.0,0.0,1.0,58
@BBCWorld,RT @BBCClick: Lifeguards in Australia are now using drones equipped with artificial intelligence to help prevent shark attacks. https://t.c…,Wed Apr 25 08:37:43 +0000 2018,0.4588,0.278,0.117,0.605,59
@BBCWorld,Daca: Trump administration ordered to resume young immigrant scheme https://t.co/lFhsVTrYGv,Wed Apr 25 08:28:34 +0000 2018,0.0,0.0,0.0,1.0,60
@BBCWorld,Chikesia Clemons asked to speak to a manager after she was charged for plastic cutlery at a Waffle House in Alabama… https://t.co/GrsFXxhqei,Wed Apr 25 08:07:33 +0000 2018,-0.2023,0.0,0.087,0.913,61
@BBCWorld,"'Trucker wall' helps prevent man's death

https://t.co/Aq5IR7FSA5 https://t.co/fJooURiGM6",Wed Apr 25 07:45:24 +0000 2018,-0.296,0.294,0.31,0.397,62
@BBCWorld,Iran pushes app with 'Death to America' emoji https://t.co/qykiJQD20o,Wed Apr 25 07:21:29 +0000 2018,-0.5994,0.0,0.328,0.672,63
@BBCWorld,US rapper Meek Mill released from prison https://t.co/fXdi4ID2qB,Wed Apr 25 06:36:28 +0000 2018,-0.5106,0.0,0.32,0.68,64
@BBCWorld,RT @BBCMaryam: So as WhatsApp announces it’s raising the minimum age limit to 16- we want to know do you think young users will follow the…,Wed Apr 25 06:25:19 +0000 2018,0.0772,0.049,0.0,0.951,65
@BBCWorld,"Singapore mourns Inuka, the world's only 'tropical polar bear' https://t.co/cgWu7LqFGe",Wed Apr 25 06:17:19 +0000 2018,-0.5267,0.0,0.274,0.726,66
@BBCWorld,Trump opens exit for embattled US veterans nominee Ronny Jackson https://t.co/e6hpOex6Wh,Wed Apr 25 05:55:00 +0000 2018,0.0,0.0,0.0,1.0,67
@BBCWorld,"Toronto van attack: 'Love for all, hatred for none' https://t.co/V2jGaVkOBg",Wed Apr 25 05:44:01 +0000 2018,-0.4767,0.227,0.395,0.378,68
@BBCWorld,Asaram Bapu: controversial Indian guru convicted of rape https://t.co/l7aX5fuWCc,Wed Apr 25 05:30:13 +0000 2018,-0.7579,0.0,0.481,0.519,69
@BBCWorld,"RT @BBCBreaking: Self-styled Indian 'godman' Asaram, who has millions of followers worldwide, found guilty of rape https://t.co/Iv6hOKgGOR",Wed Apr 25 05:24:42 +0000 2018,-0.8176,0.0,0.333,0.667,70
@BBCWorld,"Farewell Inuka. 

World's only 'tropical polar bear' dies in Singapore. https://t.co/90Jg6YIMnj",Wed Apr 25 05:21:09 +0000 2018,0.0,0.0,0.0,1.0,71
@BBCWorld,Anzac Day marked in Australia and New Zealand https://t.co/M4U3x9Q06A,Wed Apr 25 05:13:23 +0000 2018,0.0,0.0,0.0,1.0,72
@BBCWorld,North and South Korea: The petty side of diplomacy https://t.co/VwawQTeJ3B,Wed Apr 25 05:13:23 +0000 2018,-0.2023,0.0,0.167,0.833,73
@BBCWorld,How accurate is the murder rate in Miss Fisher’s Melbourne? https://t.co/aLK5NQPEzF,Wed Apr 25 05:13:23 +0000 2018,-0.743,0.0,0.412,0.588,74
@BBCWorld,#MeToo Japan: What happened when women broke their silence https://t.co/d9QiN2F8lo,Wed Apr 25 05:13:23 +0000 2018,-0.4215,0.0,0.237,0.763,75
@BBCWorld,Crossing Divides: Nigeria tin mine heals ancient wounds https://t.co/4JYP2cXcrd,Wed Apr 25 04:16:49 +0000 2018,0.0,0.0,0.0,1.0,76
@BBCWorld,Nicaragua riots: Police free detained students and lecturers https://t.co/C0gw7P1EyS,Wed Apr 25 04:13:57 +0000 2018,-0.4019,0.216,0.392,0.392,77
@BBCWorld,"RT @BBCNewsAsia: Two Indonesian children got married in Sulawesi this week, after a long battle to do so which drew nationwide attention an…",Wed Apr 25 03:55:14 +0000 2018,-0.3818,0.0,0.11,0.89,78
@BBCWorld,"RT @SallyBundockBBC: What do you make of ""Le Bromance"" between President Trump and President Macron? Holding hands, a mutual kiss, removing…",Wed Apr 25 03:22:08 +0000 2018,0.4215,0.128,0.0,0.872,79
@BBCWorld,"RT @BBCNewsAsia: A Chinese university has decided to liven up its annual sports day by hosting a grenade-tossing event. 

Yup. #NewsFromEls…",Wed Apr 25 02:37:29 +0000 2018,0.0,0.0,0.0,1.0,80
@BBCWorld,RT @BBCNewsAsia: North and South Korea are preparing for their first summit in just over a decade. After years of frosty relations and bell…,Wed Apr 25 02:07:16 +0000 2018,0.0,0.0,0.0,1.0,81
@BBCWorld,"RT @BBCNewsAsia: In the space of a fortnight in Japan, a model accused a renowned photographer of exploitation and two top officials resign…",Wed Apr 25 02:06:54 +0000 2018,-0.1027,0.082,0.1,0.818,82
@BBCWorld,Shark-spotting drones help keep swimmers safe https://t.co/JMFq3Hr3fU,Wed Apr 25 01:36:25 +0000 2018,0.6808,0.528,0.0,0.472,83
@BBCWorld,Letter from Africa: Why I back the Swazi king's nation change https://t.co/q8XlWbH9cm,Wed Apr 25 01:21:26 +0000 2018,0.0,0.0,0.0,1.0,84
@BBCWorld,Forest bathing: How a walk in the woods could do you good https://t.co/vo3nIAieSf,Wed Apr 25 01:00:25 +0000 2018,0.4404,0.209,0.0,0.791,85
@BBCWorld,"Pimpin' rides, African style https://t.co/yiQcux6WyX",Wed Apr 25 00:42:45 +0000 2018,0.0,0.0,0.0,1.0,86
@BBCWorld,Crossing Divides: Flirting across the India-Pakistan border https://t.co/JrGbBf6UcX,Tue Apr 24 23:51:40 +0000 2018,0.2023,0.205,0.0,0.795,87
@BBCWorld,Kim Wall death - what we know so far https://t.co/8S8cSFmf8U,Tue Apr 24 23:15:21 +0000 2018,-0.5994,0.0,0.328,0.672,88
@BBCWorld,'Trucker wall' helps prevent man from jumping to his death https://t.co/smetbvsHNE,Tue Apr 24 23:12:20 +0000 2018,-0.296,0.237,0.25,0.513,89
@BBCWorld,Trump and Macron hint at new Iran nuclear deal https://t.co/8zi68o2iop,Tue Apr 24 22:43:28 +0000 2018,0.0,0.0,0.0,1.0,90
@BBCWorld,Is the Iran nuclear deal about to collapse? https://t.co/beUrjbuzhC,Tue Apr 24 21:34:45 +0000 2018,-0.4939,0.0,0.286,0.714,91
@BBCWorld,Trump and Macron's most touching moments https://t.co/lkhvWl7rG3,Tue Apr 24 21:34:45 +0000 2018,0.0,0.0,0.0,1.0,92
@BBCWorld,RT @bbcworldservice: Seizure of illegal fishing nets in Cambodia leads to increase in dolphin population. 📻https://t.co/zQtTdwRftz https://…,Tue Apr 24 21:32:16 +0000 2018,-0.3182,0.11,0.172,0.718,93
@BBCWorld,NRA breaks 15-year fundraising record after Parkland shooting https://t.co/cBjm1K3gUR,Tue Apr 24 20:49:32 +0000 2018,0.0,0.0,0.0,1.0,94
@BBCWorld,Fancy a French farm for free? https://t.co/r7S0rhxWtl,Tue Apr 24 20:02:18 +0000 2018,0.5106,0.398,0.0,0.602,95
@BBCWorld,RT @BBCOS: Have you considered a holiday in Greenland? Well the island has plans to rival its Nordic neighbour Iceland https://t.co/pVckXfb…,Tue Apr 24 19:50:24 +0000 2018,0.5859,0.211,0.0,0.789,96
@BBCWorld,"Man accused of deliberately driving into pedestrians in Toronto has been charged with murder and attempted murder,… https://t.co/tmbprKQ0Zj",Tue Apr 24 19:25:41 +0000 2018,-0.8271,0.0,0.367,0.633,97
@BBCWorld,Germany's Jews urged not to wear kippahs after attacks https://t.co/32E9IJYr0R,Tue Apr 24 17:55:54 +0000 2018,-0.4404,0.0,0.244,0.756,98
@BBCWorld,"""I would love to get out. I would love to bring our incredible warriors back home"" from Syria, President Trump says… https://t.co/81pzY85kzw",Tue Apr 24 17:38:29 +0000 2018,0.8555,0.307,0.0,0.693,99
@BBCWorld,RT @BBCJonSopel: .@realDonaldTrump says hopes to bring troops home ‘relatively soon’ from Syria - but doesn’t tie himself to a timeline,Tue Apr 24 17:12:37 +0000 2018,0.2263,0.095,0.0,0.905,100
@CBSNews,"Cambridge University ethics panel rejected Aleksandr Kogan's Facebook study, according to a new report… https://t.co/AKgRgUmwAM",Wed Apr 25 17:40:01 +0000 2018,-0.5106,0.0,0.202,0.798,1
@CBSNews,"The contents of a mango mousse, one planned dessert for this week's inter-Korean summit, have created a mini-diplom… https://t.co/sQBqUJkSaH",Wed Apr 25 17:25:30 +0000 2018,0.25,0.111,0.0,0.889,2
@CBSNews,"Today marks the 16th anniversary of the day TLC's Lisa ""Left Eye"" Lopes tragically lost her life in a car crash abr… https://t.co/zEqOXx058A",Wed Apr 25 17:10:43 +0000 2018,-0.8271,0.0,0.314,0.686,3
@CBSNews,"White House defends Ronny Jackson against ""candy man"" accusations, despite reports that Jackson allegedly loosely d… https://t.co/6emJhn7nDu",Wed Apr 25 16:45:01 +0000 2018,-0.3182,0.0,0.126,0.874,4
@CBSNews,"U.S. Olympians head to Capitol Hill in bid to ""salvage"" winters from climate change https://t.co/Z6S3GEBLxP https://t.co/m4gu6yyXfL",Wed Apr 25 16:29:04 +0000 2018,0.0,0.0,0.0,1.0,5
@CBSNews,Chilling new details in Maine mom's slaying as her son and two other teens arrested in connection to her murder… https://t.co/LMtjKl1KIa,Wed Apr 25 16:00:02 +0000 2018,-0.4939,0.0,0.181,0.819,6
@CBSNews,NEW: Jury deliberations are underway in the retrial of Bill Cosby. Cosby faces 3 counts of aggravated indecent assa… https://t.co/F6w0NzZ3ss,Wed Apr 25 15:51:32 +0000 2018,-0.4404,0.0,0.139,0.861,7
@CBSNews,The Russian military indicated on Wednesday it will supply the Syrian government with a sophisticated air defense s… https://t.co/e9Pi3w36VA,Wed Apr 25 15:45:01 +0000 2018,0.6249,0.242,0.0,0.758,8
@CBSNews,"""We should not abandon [the Iran nuclear deal] without having something substantial and more substantial instead. T… https://t.co/3bgWZCTIH7",Wed Apr 25 15:40:53 +0000 2018,0.0572,0.117,0.155,0.729,9
@CBSNews,"""As for Iran, our objective is clear: Iran shall never possess any nuclear weapons,"" French President Macron says.… https://t.co/alakWTzVud",Wed Apr 25 15:37:03 +0000 2018,0.3818,0.126,0.0,0.874,10
@CBSNews,"“We have to work together in order to make our planet great again,” French President Macron says. “I am sure, one d… https://t.co/osixkyTJT2",Wed Apr 25 15:33:10 +0000 2018,0.7506,0.234,0.0,0.766,11
@CBSNews,"""By polluting the oceans, not mitigating CO2 emissions and destroying the biodiversity, we are killing our planet.… https://t.co/yWqwo1E4LN",Wed Apr 25 15:30:31 +0000 2018,-0.8402,0.0,0.333,0.667,12
@CBSNews,"""A commercial war is not consistent with our mission, with our history, with our current commitments for global sec… https://t.co/vuVegiRGf7",Wed Apr 25 15:25:01 +0000 2018,-0.5267,0.064,0.167,0.769,13
@CBSNews,"""The United States is the one who invented this multilateralism. You are the one now who has to preserve and reinve… https://t.co/zC9ijMKUCs",Wed Apr 25 15:21:06 +0000 2018,0.4215,0.118,0.0,0.882,14
@CBSNews,"""I do not share the fascination for new strong powers, the abandonment of freedom &amp; the illusion of nationalism,"" F… https://t.co/APGerc2ngK",Wed Apr 25 15:19:13 +0000 2018,0.1491,0.239,0.252,0.509,15
@CBSNews,"""I am convinced that if we decide to open our eyes wider, we will be stronger. We will overcome the dangers; we wil… https://t.co/dq3cGfqBWM",Wed Apr 25 15:15:38 +0000 2018,0.2732,0.18,0.108,0.712,16
@CBSNews,"“You can play with fear and anger for a time, but they do not construct anything. Anger only freezes and weakens us… https://t.co/xR0b746R1C",Wed Apr 25 15:13:58 +0000 2018,-0.2151,0.188,0.283,0.529,17
@CBSNews,"""All of us gathered here in this noble chamber -- we, elected officials, all share the responsibility to demonstrat… https://t.co/f3TrD24JRK",Wed Apr 25 15:10:06 +0000 2018,0.6908,0.241,0.0,0.759,18
@CBSNews,"""Our nations have suffered wrenching losses simply because of our values and our taste for freedom,"" Pres. Macron s… https://t.co/gxZgxXaTiv",Wed Apr 25 15:04:34 +0000 2018,-0.4939,0.105,0.23,0.664,19
@CBSNews,"This 8-year-old girl with a brain tumor always wanted to go to Australia, but traveling that far wasn't possible wi… https://t.co/ArOkfX11vf",Wed Apr 25 15:01:50 +0000 2018,-0.2023,0.0,0.087,0.913,20
@CBSNews,"Cambridge University ethics panel rejected Aleksandr Kogan's Facebook study, according to a new report… https://t.co/AKgRgUmwAM",Wed Apr 25 17:40:01 +0000 2018,-0.5106,0.0,0.202,0.798,21
@CBSNews,"The contents of a mango mousse, one planned dessert for this week's inter-Korean summit, have created a mini-diplom… https://t.co/sQBqUJkSaH",Wed Apr 25 17:25:30 +0000 2018,0.25,0.111,0.0,0.889,22
@CBSNews,"Today marks the 16th anniversary of the day TLC's Lisa ""Left Eye"" Lopes tragically lost her life in a car crash abr… https://t.co/zEqOXx058A",Wed Apr 25 17:10:43 +0000 2018,-0.8271,0.0,0.314,0.686,23
@CBSNews,"White House defends Ronny Jackson against ""candy man"" accusations, despite reports that Jackson allegedly loosely d… https://t.co/6emJhn7nDu",Wed Apr 25 16:45:01 +0000 2018,-0.3182,0.0,0.126,0.874,24
@CBSNews,"U.S. Olympians head to Capitol Hill in bid to ""salvage"" winters from climate change https://t.co/Z6S3GEBLxP https://t.co/m4gu6yyXfL",Wed Apr 25 16:29:04 +0000 2018,0.0,0.0,0.0,1.0,25
@CBSNews,Chilling new details in Maine mom's slaying as her son and two other teens arrested in connection to her murder… https://t.co/LMtjKl1KIa,Wed Apr 25 16:00:02 +0000 2018,-0.4939,0.0,0.181,0.819,26
@CBSNews,NEW: Jury deliberations are underway in the retrial of Bill Cosby. Cosby faces 3 counts of aggravated indecent assa… https://t.co/F6w0NzZ3ss,Wed Apr 25 15:51:32 +0000 2018,-0.4404,0.0,0.139,0.861,27
@CBSNews,The Russian military indicated on Wednesday it will supply the Syrian government with a sophisticated air defense s… https://t.co/e9Pi3w36VA,Wed Apr 25 15:45:01 +0000 2018,0.6249,0.242,0.0,0.758,28
@CBSNews,"""We should not abandon [the Iran nuclear deal] without having something substantial and more substantial instead. T… https://t.co/3bgWZCTIH7",Wed Apr 25 15:40:53 +0000 2018,0.0572,0.117,0.155,0.729,29
@CBSNews,"""As for Iran, our objective is clear: Iran shall never possess any nuclear weapons,"" French President Macron says.… https://t.co/alakWTzVud",Wed Apr 25 15:37:03 +0000 2018,0.3818,0.126,0.0,0.874,30
@CBSNews,"“We have to work together in order to make our planet great again,” French President Macron says. “I am sure, one d… https://t.co/osixkyTJT2",Wed Apr 25 15:33:10 +0000 2018,0.7506,0.234,0.0,0.766,31
@CBSNews,"""By polluting the oceans, not mitigating CO2 emissions and destroying the biodiversity, we are killing our planet.… https://t.co/yWqwo1E4LN",Wed Apr 25 15:30:31 +0000 2018,-0.8402,0.0,0.333,0.667,32
@CBSNews,"""A commercial war is not consistent with our mission, with our history, with our current commitments for global sec… https://t.co/vuVegiRGf7",Wed Apr 25 15:25:01 +0000 2018,-0.5267,0.064,0.167,0.769,33
@CBSNews,"""The United States is the one who invented this multilateralism. You are the one now who has to preserve and reinve… https://t.co/zC9ijMKUCs",Wed Apr 25 15:21:06 +0000 2018,0.4215,0.118,0.0,0.882,34
@CBSNews,"""I do not share the fascination for new strong powers, the abandonment of freedom &amp; the illusion of nationalism,"" F… https://t.co/APGerc2ngK",Wed Apr 25 15:19:13 +0000 2018,0.1491,0.239,0.252,0.509,35
